CustomerID,Age,Gender,LoyaltyTier,PassengerType
C43575,54,F,None,Leisure
C43576,41,M,None,Leisure
C43577,37,M,None,Business
C43578,31,F,None,Business
C43579,22,M,None,Leisure
C43580,65,F,Silver,Leisure
C43581,47,M,None,Leisure
C43582,20,M,None,Leisure
C43583,38,F,Silver,Leisure
C43584,59,M,None,Business
C43585,33,F,None,Business
C43586,27,F,Gold,Business
C43587,45,F,Platinum,Leisure
C43588,49,F,Silver,Business
C43589,33,M,Gold,Leisure
C43590,31,M,None,Business
C43591,46,M,Platinum,Business
C43592,23,F,None,Business
C43593,31,M,Gold,Leisure
C43594,38,M,Gold,Leisure
C43595,51,F,Silver,Business
C43596,33,M,None,Leisure
C43597,48,M,Gold,Business
C43598,57,F,None,Leisure
C43599,32,M,Gold,Business
C43600,88,F,Platinum,Leisure
C43601,61,M,Silver,Leisure
C43602,44,F,Gold,Leisure
C43603,37,M,None,Leisure
C43604,31,F,None,Leisure
C43605,64,M,Silver,Leisure
C43606,43,F,Gold,Leisure
C43607,18,M,Gold,Leisure
C43608,18,F,None,Leisure
C43609,41,M,None,Business
C43610,42,F,None,Business
C43611,26,M,None,Leisure
C43612,18,F,None,Business
C43613,18,F,Silver,Business
C43614,28,M,None,Business
C43615,34,M,Silver,Leisure
C43616,50,F,Silver,Leisure
C43617,38,F,Silver,Leisure
C43618,55,F,Gold,Business
C43619,49,M,Platinum,Leisure
C43620,47,F,None,Leisure
C43621,54,M,None,Leisure
C43622,19,F,Gold,Leisure
C43623,31,F,None,Leisure
C43624,76,M,None,Leisure
C43625,18,M,Platinum,Leisure
C43626,35,F,Gold,Business
C43627,47,M,None,Leisure
C43628,18,M,Gold,Business
C43629,28,M,None,Leisure
C43630,69,F,Gold,Leisure
C43631,42,F,None,Leisure
C43632,31,M,None,Leisure
C43633,43,M,Gold,Leisure
C43634,31,M,None,Leisure
C43635,65,M,None,Business
C43636,25,M,None,Leisure
C43637,32,M,None,Leisure
C43638,18,M,None,Business
C43639,35,M,None,Leisure
C43640,37,M,None,Leisure
C43641,57,M,None,Leisure
C43642,24,F,None,Leisure
C43643,47,M,None,Leisure
C43644,41,F,Silver,Business
C43645,18,M,None,Leisure
C43646,29,F,None,Leisure
C43647,28,M,Platinum,Business
C43648,65,F,None,Business
C43649,48,F,None,Leisure
C43650,42,M,None,Leisure
C43651,18,M,Platinum,Leisure
C43652,18,M,Silver,Leisure
C43653,50,M,None,Leisure
C43654,51,M,Silver,Business
C43655,28,F,None,Leisure
C43656,40,F,None,Leisure
C43657,39,M,None,Leisure
C43658,42,F,None,Business
C43659,34,Other,None,Leisure
C43660,52,M,None,Business
C43661,56,M,Silver,Business
C43662,25,F,None,Leisure
C43663,22,M,Silver,Leisure
C43664,28,F,None,Business
C43665,40,M,Silver,Leisure
C43666,45,F,Silver,Leisure
C43667,51,F,Silver,Leisure
C43668,54,F,None,Business
C43669,45,F,Gold,Leisure
C43670,43,F,None,Leisure
C43671,64,Other,None,Business
C43672,40,F,None,Leisure
C43673,48,F,None,Leisure
C43674,44,M,None,Leisure
C43675,37,F,Gold,Business
C43676,37,M,None,Business
C43677,59,M,None,Leisure
C43678,38,F,None,Leisure
C43679,34,M,None,Leisure
C43680,28,M,Platinum,Leisure
C43681,46,F,Gold,Business
C43682,32,F,None,Leisure
C43683,44,M,Gold,Leisure
C43684,42,F,None,Leisure
C43685,33,M,Silver,Leisure
C43686,19,M,Gold,Leisure
C43687,24,M,Gold,Business
C43688,26,M,None,Leisure
C43689,24,F,None,Leisure
C43690,46,M,None,Leisure
C43691,71,M,Silver,Leisure
C43692,32,F,None,Business
C43693,34,F,None,Business
C43694,31,M,Platinum,Leisure
C43695,52,F,Gold,Leisure
C43696,46,M,None,Leisure
C43697,39,F,None,Leisure
C43698,21,M,Silver,Leisure
C43699,25,F,Silver,Leisure
C43700,42,Other,None,Leisure
C43701,43,M,None,Leisure
C43702,39,F,Silver,Leisure
C43703,49,F,Silver,Business
C43704,21,M,None,Leisure
C43705,44,M,Silver,Leisure
C43706,43,M,None,Business
C43707,25,M,None,Leisure
C43708,30,F,Platinum,Business
C43709,50,F,None,Business
C43710,22,M,None,Leisure
C43711,76,Other,Silver,Business
C43712,48,M,None,Leisure
C43713,39,F,None,Leisure
C43714,36,Other,None,Business
C43715,51,F,None,Business
C43716,33,M,None,Leisure
C43717,34,F,Silver,Leisure
C43718,61,F,Silver,Business
C43719,32,M,None,Leisure
C43720,42,M,None,Leisure
C43721,28,F,None,Leisure
C43722,43,F,None,Business
C43723,48,M,None,Leisure
C43724,65,F,None,Leisure
C43725,25,M,None,Leisure
C43726,18,F,None,Leisure
C43727,35,F,Gold,Business
C43728,30,F,Silver,Leisure
C43729,39,F,None,Leisure
C43730,47,F,None,Business
C43731,73,F,None,Leisure
C43732,33,F,None,Business
C43733,18,F,None,Leisure
C43734,36,F,Silver,Business
C43735,45,F,Silver,Business
C43736,25,M,None,Leisure
C43737,43,F,Silver,Leisure
C43738,42,F,None,Business
C43739,43,F,None,Leisure
C43740,51,F,None,Leisure
C43741,38,F,None,Leisure
C43742,48,M,Silver,Leisure
C43743,18,F,Platinum,Leisure
C43744,25,F,Platinum,Leisure
C43745,34,M,Silver,Leisure
C43746,24,F,None,Business
C43747,40,M,None,Leisure
C43748,34,M,None,Business
C43749,33,F,None,Leisure
C43750,53,F,None,Business
C43751,41,F,None,Leisure
C43752,23,F,Silver,Leisure
C43753,30,M,None,Leisure
C43754,51,F,None,Leisure
C43755,42,F,Silver,Business
C43756,57,M,Platinum,Leisure
C43757,52,F,None,Leisure
C43758,34,F,Gold,Leisure
C43759,61,M,None,Business
C43760,62,M,Platinum,Leisure
C43761,18,F,Gold,Leisure
C43762,40,F,Silver,Leisure
C43763,31,F,None,Leisure
C43764,36,M,Gold,Leisure
C43765,27,F,Silver,Leisure
C43766,25,M,Gold,Leisure
C43767,53,M,None,Leisure
C43768,22,M,None,Leisure
C43769,41,M,Platinum,Business
C43770,19,F,Gold,Leisure
C43771,59,M,None,Leisure
C43772,40,F,Gold,Leisure
C43773,51,F,None,Leisure
C43774,42,F,None,Business
C43775,36,Other,None,Leisure
C43776,41,M,Gold,Business
C43777,62,M,None,Leisure
C43778,26,F,None,Business
C43779,18,Other,None,Business
C43780,28,M,Silver,Leisure
C43781,21,F,None,Leisure
C43782,54,M,None,Leisure
C43783,37,F,Gold,Leisure
C43784,52,M,Silver,Leisure
C43785,40,Other,Gold,Leisure
C43786,40,F,None,Leisure
C43787,42,F,Silver,Leisure
C43788,62,M,None,Leisure
C43789,42,F,None,Leisure
C43790,56,F,None,Leisure
C43791,55,F,None,Business
C43792,37,F,None,Leisure
C43793,38,F,None,Leisure
C43794,34,M,None,Business
C43795,59,F,None,Leisure
C43796,25,F,None,Leisure
C43797,29,F,Silver,Business
C43798,35,F,None,Business
C43799,22,F,None,Business
C43800,31,F,None,Leisure
C43801,57,F,None,Leisure
C43802,49,F,None,Leisure
C43803,33,M,Silver,Business
C43804,52,F,Silver,Leisure
C43805,71,M,Gold,Leisure
C43806,44,M,None,Business
C43807,61,M,Silver,Leisure
C43808,52,M,None,Business
C43809,35,F,Platinum,Business
C43810,42,F,None,Business
C43811,47,F,None,Leisure
C43812,28,M,None,Business
C43813,18,F,Gold,Business
C43814,27,M,None,Business
C43815,18,M,None,Business
C43816,28,F,Silver,Leisure
C43817,18,F,Platinum,Business
C43818,53,M,None,Business
C43819,22,F,Silver,Leisure
C43820,48,M,None,Business
C43821,51,M,None,Business
C43822,50,M,None,Leisure
C43823,18,M,None,Leisure
C43824,56,M,Gold,Business
C43825,46,F,None,Leisure
C43826,52,F,None,Leisure
C43827,67,F,None,Leisure
C43828,51,F,Silver,Leisure
C43829,22,F,None,Leisure
C43830,49,F,None,Leisure
C43831,18,F,Silver,Business
C43832,39,F,None,Leisure
C43833,32,F,Silver,Leisure
C43834,40,M,Platinum,Leisure
C43835,18,M,None,Business
C43836,19,M,None,Leisure
C43837,33,F,Silver,Leisure
C43838,36,F,Platinum,Leisure
C43839,33,F,Silver,Leisure
C43840,61,M,None,Leisure
C43841,46,F,None,Leisure
C43842,45,F,None,Business
C43843,34,M,None,Leisure
C43844,19,M,None,Leisure
C43845,39,F,None,Leisure
C43846,67,M,None,Leisure
C43847,43,M,Platinum,Business
C43848,56,M,None,Business
C43849,58,Other,None,Leisure
C43850,48,M,Platinum,Leisure
C43851,43,M,None,Leisure
C43852,25,F,None,Leisure
C43853,36,M,Gold,Business
C43854,34,F,None,Leisure
C43855,44,F,None,Leisure
C43856,18,F,None,Leisure
C43857,31,M,None,Leisure
C43858,46,F,Gold,Leisure
C43859,29,M,Silver,Leisure
C43860,26,M,Silver,Leisure
C43861,28,M,None,Leisure
C43862,35,M,Platinum,Business
C43863,18,F,Gold,Business
C43864,28,M,None,Business
C43865,54,M,None,Leisure
C43866,44,M,None,Leisure
C43867,46,F,None,Leisure
C43868,18,M,None,Leisure
C43869,33,M,None,Leisure
C43870,38,F,None,Leisure
C43871,46,F,None,Business
C43872,56,F,None,Leisure
C43873,54,F,Silver,Leisure
C43874,31,F,None,Leisure
C43875,31,F,Silver,Business
C43876,61,M,Gold,Leisure
C43877,34,F,None,Leisure
C43878,23,F,Silver,Leisure
C43879,36,F,Gold,Leisure
C43880,60,M,None,Leisure
C43881,26,F,None,Leisure
C43882,33,F,None,Leisure
C43883,27,F,None,Leisure
C43884,54,F,None,Leisure
C43885,44,F,Gold,Business
C43886,53,M,Silver,Leisure
C43887,63,F,Silver,Leisure
C43888,18,M,None,Business
C43889,28,F,Silver,Leisure
C43890,33,M,None,Leisure
C43891,41,M,None,Leisure
C43892,47,M,Platinum,Leisure
C43893,32,F,None,Business
C43894,29,F,Silver,Leisure
C43895,54,F,Gold,Leisure
C43896,48,M,None,Leisure
C43897,44,M,Silver,Leisure
C43898,18,F,None,Leisure
C43899,58,F,None,Leisure
C43900,42,F,None,Leisure
C43901,37,M,Silver,Business
C43902,27,Other,Gold,Business
C43903,30,M,None,Leisure
C43904,26,F,None,Leisure
C43905,18,M,Platinum,Leisure
C43906,27,F,Gold,Leisure
C43907,18,M,Gold,Business
C43908,39,M,None,Leisure
C43909,22,F,Gold,Leisure
C43910,50,M,Gold,Business
C43911,18,M,None,Leisure
C43912,57,M,None,Leisure
C43913,52,F,None,Leisure
C43914,24,M,Silver,Leisure
C43915,38,F,Silver,Leisure
C43916,27,M,Gold,Leisure
C43917,48,M,None,Leisure
C43918,66,M,None,Business
C43919,57,F,None,Leisure
C43920,29,M,Silver,Leisure
C43921,41,F,Gold,Business
C43922,62,M,None,Business
C43923,47,Other,Silver,Leisure
C43924,55,M,None,Leisure
C43925,49,M,None,Business
C43926,41,F,None,Business
C43927,38,F,None,Leisure
C43928,21,F,Silver,Leisure
C43929,28,Other,Gold,Leisure
C43930,26,F,None,Business
C43931,34,F,None,Business
C43932,41,M,Gold,Leisure
C43933,38,M,Silver,Leisure
C43934,43,M,None,Leisure
C43935,49,M,Silver,Business
C43936,33,M,None,Leisure
C43937,51,F,None,Business
C43938,57,F,None,Business
C43939,46,M,Silver,Leisure
C43940,31,F,None,Leisure
C43941,54,M,Gold,Business
C43942,47,F,Gold,Leisure
C43943,49,M,None,Leisure
C43944,63,F,None,Leisure
C43945,50,M,None,Business
C43946,63,M,Gold,Leisure
C43947,37,F,Platinum,Leisure
C43948,33,F,None,Business
C43949,57,M,None,Business
C43950,25,F,None,Leisure
C43951,68,M,Gold,Business
C43952,59,M,None,Leisure
C43953,41,M,None,Leisure
C43954,58,F,None,Leisure
C43955,49,F,None,Business
C43956,20,F,Platinum,Business
C43957,27,F,Gold,Business
C43958,44,F,None,Leisure
C43959,42,M,Gold,Leisure
C43960,59,F,None,Leisure
C43961,44,F,None,Business
C43962,20,F,Silver,Business
C43963,31,M,None,Leisure
C43964,51,Other,None,Leisure
C43965,18,Other,None,Leisure
C43966,18,F,Silver,Leisure
C43967,34,F,Gold,Leisure
C43968,53,M,None,Leisure
C43969,36,M,Silver,Leisure
C43970,46,F,Silver,Leisure
C43971,40,F,Platinum,Leisure
C43972,37,M,None,Leisure
C43973,30,F,None,Leisure
C43974,52,M,None,Business
C43975,21,F,Silver,Business
C43976,36,M,None,Leisure
C43977,57,F,None,Business
C43978,28,F,Gold,Leisure
C43979,18,F,None,Business
C43980,18,F,None,Leisure
C43981,49,M,None,Business
C43982,51,F,None,Leisure
C43983,34,M,Gold,Business
C43984,20,F,None,Leisure
C43985,37,M,None,Business
C43986,57,F,Platinum,Leisure
C43987,20,F,Silver,Business
C43988,55,M,None,Leisure
C43989,18,M,Silver,Leisure
C43990,22,M,None,Business
C43991,41,F,None,Business
C43992,54,M,None,Leisure
C43993,62,M,Gold,Business
C43994,54,M,None,Leisure
C43995,63,M,None,Leisure
C43996,42,M,None,Business
C43997,30,M,Platinum,Business
C43998,57,F,None,Leisure
C43999,60,Other,None,Leisure
C44000,53,F,Silver,Leisure
C44001,49,F,None,Leisure
C44002,60,M,None,Business
C44003,45,M,Silver,Leisure
C44004,39,M,None,Business
C44005,50,M,Gold,Leisure
C44006,47,M,None,Business
C44007,53,F,None,Leisure
C44008,38,F,None,Business
C44009,53,F,None,Leisure
C44010,52,F,None,Leisure
C44011,43,F,None,Leisure
C44012,28,M,None,Business
C44013,58,M,None,Leisure
C44014,21,Other,None,Business
C44015,25,F,Gold,Business
C44016,42,F,None,Leisure
C44017,18,F,None,Business
C44018,63,F,Silver,Business
C44019,40,M,Silver,Leisure
C44020,63,F,Gold,Business
C44021,67,M,None,Leisure
C44022,37,M,None,Leisure
C44023,60,M,None,Business
C44024,24,M,None,Leisure
C44025,46,F,None,Leisure
C44026,32,F,None,Leisure
C44027,50,M,None,Business
C44028,53,M,None,Business
C44029,37,M,Silver,Business
C44030,48,M,Gold,Leisure
C44031,54,M,Platinum,Business
C44032,42,F,None,Business
C44033,78,M,Gold,Business
C44034,37,F,None,Leisure
C44035,64,F,None,Business
C44036,57,M,None,Leisure
C44037,18,F,None,Leisure
C44038,62,M,None,Business
C44039,56,F,None,Leisure
C44040,41,M,None,Business
C44041,45,M,None,Leisure
C44042,47,F,None,Leisure
C44043,60,F,Gold,Leisure
C44044,33,M,None,Leisure
C44045,63,M,Silver,Leisure
C44046,23,M,Gold,Business
C44047,18,M,None,Leisure
C44048,48,M,Silver,Leisure
C44049,58,M,Silver,Leisure
C44050,37,F,None,Leisure
C44051,18,F,None,Leisure
C44052,18,M,None,Leisure
C44053,46,F,None,Leisure
C44054,39,F,None,Business
C44055,59,F,None,Business
C44056,41,M,None,Business
C44057,28,M,None,Leisure
C44058,44,F,Silver,Leisure
C44059,55,F,None,Leisure
C44060,60,F,None,Leisure
C44061,38,F,None,Business
C44062,41,M,None,Leisure
C44063,51,M,None,Leisure
C44064,28,M,Gold,Leisure
C44065,51,F,None,Leisure
C44066,36,M,Platinum,Leisure
C44067,38,F,None,Leisure
C44068,40,F,None,Business
C44069,41,F,Gold,Leisure
C44070,68,F,None,Leisure
C44071,32,F,None,Leisure
C44072,33,M,None,Leisure
C44073,61,F,Gold,Business
C44074,46,M,Gold,Leisure
C44075,51,F,Silver,Leisure
C44076,24,F,Gold,Leisure
C44077,43,F,None,Leisure
C44078,52,M,None,Leisure
C44079,29,F,Platinum,Leisure
C44080,49,M,None,Business
C44081,36,M,Silver,Leisure
C44082,30,M,None,Leisure
C44083,55,M,None,Business
C44084,57,M,None,Leisure
C44085,41,M,None,Leisure
C44086,46,Other,Silver,Business
C44087,59,M,None,Business
C44088,34,F,Silver,Business
C44089,45,M,Silver,Business
C44090,34,F,Silver,Business
C44091,24,F,None,Leisure
C44092,34,M,Gold,Business
C44093,23,F,None,Leisure
C44094,46,F,None,Leisure
C44095,28,F,None,Leisure
C44096,19,M,Gold,Leisure
C44097,51,F,Silver,Business
C44098,50,F,Silver,Leisure
C44099,35,M,Silver,Business
C44100,50,M,Silver,Business
C44101,27,F,Silver,Leisure
C44102,34,F,None,Leisure
C44103,46,M,None,Leisure
C44104,55,F,Gold,Leisure
C44105,34,F,Silver,Leisure
C44106,31,F,None,Business
C44107,54,F,Gold,Leisure
C44108,49,M,Silver,Leisure
C44109,42,M,Silver,Leisure
C44110,57,F,None,Leisure
C44111,69,F,None,Leisure
C44112,45,F,None,Business
C44113,31,M,None,Business
C44114,47,Other,None,Leisure
C44115,27,M,None,Leisure
C44116,58,F,None,Business
C44117,29,F,Platinum,Business
C44118,37,M,None,Leisure
C44119,27,F,Silver,Leisure
C44120,42,M,None,Business
C44121,43,M,Gold,Leisure
C44122,51,M,None,Leisure
C44123,41,M,None,Leisure
C44124,40,F,None,Business
C44125,31,F,None,Business
C44126,35,M,Silver,Leisure
C44127,19,F,None,Business
C44128,60,F,None,Leisure
C44129,38,F,None,Leisure
C44130,64,M,None,Leisure
C44131,38,F,Gold,Leisure
C44132,18,F,None,Leisure
C44133,33,F,Gold,Leisure
C44134,39,F,None,Leisure
C44135,40,F,None,Leisure
C44136,50,M,None,Business
C44137,42,M,None,Leisure
C44138,34,M,None,Business
C44139,26,M,None,Leisure
C44140,33,F,None,Business
C44141,49,F,Silver,Leisure
C44142,52,F,None,Business
C44143,29,F,Silver,Leisure
C44144,55,M,Gold,Leisure
C44145,48,F,None,Leisure
C44146,26,F,Silver,Leisure
C44147,43,F,Gold,Leisure
C44148,45,M,Gold,Business
C44149,24,Other,Gold,Leisure
C44150,19,F,None,Leisure
C44151,47,M,None,Business
C44152,33,M,None,Leisure
C44153,62,M,None,Leisure
C44154,65,F,Gold,Leisure
C44155,47,M,Silver,Business
C44156,54,F,Silver,Business
C44157,24,M,None,Business
C44158,20,F,Gold,Business
C44159,37,F,Gold,Leisure
C44160,20,M,None,Leisure
C44161,44,M,Gold,Leisure
C44162,28,F,Gold,Leisure
C44163,42,F,None,Business
C44164,37,F,Silver,Business
C44165,49,M,None,Business
C44166,44,F,Gold,Leisure
C44167,33,F,Gold,Leisure
C44168,19,M,Gold,Business
C44169,42,F,None,Leisure
C44170,18,F,Gold,Leisure
C44171,58,F,None,Leisure
C44172,47,M,None,Leisure
C44173,52,F,None,Business
C44174,25,F,None,Leisure
C44175,45,F,Silver,Leisure
C44176,30,F,None,Leisure
C44177,42,M,Gold,Business
C44178,25,F,None,Leisure
C44179,38,F,None,Leisure
C44180,19,M,Gold,Leisure
C44181,37,M,None,Business
C44182,18,Other,None,Business
C44183,66,M,None,Business
C44184,42,Other,None,Business
C44185,40,M,None,Leisure
C44186,50,M,Gold,Leisure
C44187,20,M,None,Leisure
C44188,28,M,None,Business
C44189,47,F,Silver,Business
C44190,42,M,Silver,Business
C44191,29,F,None,Leisure
C44192,49,M,None,Leisure
C44193,44,Other,None,Leisure
C44194,47,M,Silver,Leisure
C44195,45,Other,None,Business
C44196,29,F,None,Business
C44197,38,M,Silver,Leisure
C44198,18,M,None,Business
C44199,32,M,None,Leisure
C44200,36,F,None,Business
C44201,49,M,None,Leisure
C44202,47,M,Silver,Leisure
C44203,28,M,None,Leisure
C44204,28,F,None,Leisure
C44205,59,M,None,Leisure
C44206,35,F,None,Leisure
C44207,41,M,None,Leisure
C44208,51,M,Platinum,Business
C44209,38,F,None,Leisure
C44210,37,M,Platinum,Leisure
C44211,35,F,None,Business
C44212,32,F,Gold,Business
C44213,42,F,None,Leisure
C44214,18,F,None,Leisure
C44215,34,F,None,Business
C44216,48,M,Silver,Leisure
C44217,46,Other,Platinum,Leisure
C44218,61,F,None,Leisure
C44219,52,F,Silver,Leisure
C44220,46,M,None,Leisure
C44221,40,M,None,Leisure
C44222,33,F,Silver,Leisure
C44223,47,M,None,Leisure
C44224,44,M,None,Business
C44225,34,F,Gold,Leisure
C44226,26,F,None,Business
C44227,39,F,None,Leisure
C44228,57,M,None,Leisure
C44229,41,M,None,Business
C44230,40,F,Gold,Business
C44231,46,F,Gold,Leisure
C44232,47,F,Gold,Leisure
C44233,43,M,Gold,Business
C44234,39,F,None,Leisure
C44235,32,M,None,Business
C44236,55,F,None,Leisure
C44237,33,F,Silver,Leisure
C44238,63,F,Platinum,Leisure
C44239,42,M,Silver,Leisure
C44240,40,M,Silver,Business
C44241,51,M,Platinum,Leisure
C44242,30,M,Gold,Leisure
C44243,48,F,None,Business
C44244,41,M,Gold,Business
C44245,46,F,Gold,Business
C44246,29,F,None,Leisure
C44247,29,F,Gold,Leisure
C44248,18,F,Silver,Leisure
C44249,33,M,Silver,Leisure
C44250,32,M,Platinum,Leisure
C44251,29,Other,None,Leisure
C44252,38,M,Silver,Leisure
C44253,40,F,Silver,Business
C44254,47,F,Silver,Leisure
C44255,48,F,None,Leisure
C44256,49,M,None,Business
C44257,50,F,Gold,Leisure
C44258,44,M,None,Business
C44259,40,M,Silver,Leisure
C44260,53,M,None,Leisure
C44261,50,M,None,Leisure
C44262,18,F,Gold,Leisure
C44263,37,Other,None,Leisure
C44264,18,F,None,Leisure
C44265,18,M,Silver,Leisure
C44266,32,M,None,Leisure
C44267,38,Other,Silver,Leisure
C44268,33,M,None,Business
C44269,18,M,None,Leisure
C44270,51,M,Silver,Leisure
C44271,29,M,None,Leisure
C44272,47,F,None,Business
C44273,29,F,Silver,Business
C44274,32,F,Gold,Leisure
C44275,46,F,None,Leisure
C44276,34,F,None,Leisure
C44277,42,F,Platinum,Leisure
C44278,44,M,Silver,Leisure
C44279,18,M,None,Leisure
C44280,47,F,None,Leisure
C44281,25,F,None,Business
C44282,23,F,None,Leisure
C44283,29,M,None,Leisure
C44284,52,M,Platinum,Business
C44285,18,M,None,Leisure
C44286,49,M,None,Business
C44287,45,M,None,Business
C44288,41,F,None,Leisure
C44289,43,M,None,Business
C44290,35,M,Gold,Leisure
C44291,50,M,None,Business
C44292,33,M,None,Business
C44293,18,F,Silver,Leisure
C44294,38,M,None,Leisure
C44295,52,F,None,Business
C44296,47,F,None,Business
C44297,67,F,Gold,Leisure
C44298,36,M,None,Leisure
C44299,37,M,Silver,Leisure
C44300,36,F,Gold,Business
C44301,28,F,None,Business
C44302,32,F,Silver,Leisure
C44303,24,F,None,Business
C44304,18,F,Platinum,Leisure
C44305,31,F,None,Leisure
C44306,40,M,None,Leisure
C44307,49,Other,None,Leisure
C44308,31,Other,Platinum,Business
C44309,31,F,None,Business
C44310,55,M,None,Leisure
C44311,20,F,Silver,Business
C44312,37,M,Platinum,Business
C44313,54,F,None,Leisure
C44314,29,F,None,Leisure
C44315,18,M,Silver,Leisure
C44316,65,M,None,Business
C44317,51,M,None,Leisure
C44318,52,F,None,Leisure
C44319,38,F,None,Leisure
C44320,49,M,None,Business
C44321,18,M,Silver,Business
C44322,33,Other,None,Leisure
C44323,54,F,None,Leisure
C44324,19,M,Gold,Leisure
C44325,34,M,None,Business
C44326,44,Other,None,Business
C44327,28,M,None,Leisure
C44328,40,F,None,Business
C44329,45,F,None,Leisure
C44330,44,F,None,Leisure
C44331,33,M,None,Leisure
C44332,27,M,None,Leisure
C44333,45,F,Silver,Business
C44334,45,M,None,Business
C44335,44,F,None,Leisure
C44336,41,M,None,Business
C44337,45,F,None,Leisure
C44338,53,F,Silver,Business
C44339,44,M,Gold,Business
C44340,41,M,None,Leisure
C44341,32,F,Gold,Leisure
C44342,60,F,Silver,Leisure
C44343,23,M,None,Business
C44344,36,F,Gold,Business
C44345,32,F,None,Leisure
C44346,18,M,Platinum,Business
C44347,45,M,Silver,Leisure
C44348,36,F,None,Leisure
C44349,40,F,Silver,Leisure
C44350,37,F,Platinum,Leisure
C44351,51,M,None,Business
C44352,53,M,None,Leisure
C44353,23,F,Gold,Leisure
C44354,66,F,None,Leisure
C44355,36,M,None,Leisure
C44356,48,M,Silver,Leisure
C44357,42,F,None,Business
C44358,41,M,Gold,Leisure
C44359,48,M,None,Leisure
C44360,59,F,None,Leisure
C44361,51,M,Silver,Leisure
C44362,36,M,Gold,Leisure
C44363,38,F,Silver,Leisure
C44364,31,F,Gold,Leisure
C44365,50,M,Silver,Business
C44366,48,M,None,Leisure
C44367,34,M,Gold,Leisure
C44368,59,M,None,Business
C44369,56,F,Silver,Business
C44370,67,Other,None,Leisure
C44371,28,M,Platinum,Leisure
C44372,38,M,Silver,Business
C44373,37,F,Gold,Leisure
C44374,79,F,Gold,Leisure
C44375,40,M,None,Leisure
C44376,58,F,Silver,Leisure
C44377,55,F,Gold,Leisure
C44378,38,Other,None,Leisure
C44379,40,M,None,Leisure
C44380,47,F,Gold,Leisure
C44381,58,M,None,Leisure
C44382,37,F,None,Leisure
C44383,32,F,None,Business
C44384,53,M,None,Leisure
C44385,22,M,Gold,Leisure
C44386,43,M,None,Leisure
C44387,55,M,Platinum,Business
C44388,46,M,None,Leisure
C44389,31,F,None,Business
C44390,24,F,None,Leisure
C44391,57,F,Silver,Business
C44392,37,M,None,Leisure
C44393,26,F,None,Leisure
C44394,57,M,None,Leisure
C44395,52,F,Gold,Business
C44396,24,F,None,Business
C44397,77,M,None,Leisure
C44398,31,M,Silver,Leisure
C44399,51,M,Platinum,Leisure
C44400,69,M,None,Business
C44401,53,F,Gold,Leisure
C44402,43,F,None,Leisure
C44403,18,F,None,Leisure
C44404,70,M,Gold,Leisure
C44405,52,M,None,Leisure
C44406,18,M,None,Business
C44407,63,M,None,Leisure
C44408,40,M,None,Leisure
C44409,35,M,None,Leisure
C44410,31,F,None,Leisure
C44411,42,M,Gold,Leisure
C44412,52,F,None,Business
C44413,32,M,None,Leisure
C44414,41,F,Gold,Leisure
C44415,90,F,None,Leisure
C44416,47,F,None,Leisure
C44417,54,F,None,Business
C44418,25,F,None,Leisure
C44419,19,M,Silver,Leisure
C44420,61,M,Silver,Leisure
C44421,57,F,Gold,Leisure
C44422,65,F,None,Leisure
C44423,38,F,None,Business
C44424,58,F,Gold,Leisure
C44425,18,M,Silver,Leisure
C44426,48,M,None,Leisure
C44427,55,M,None,Leisure
C44428,29,M,None,Leisure
C44429,55,M,None,Leisure
C44430,37,F,None,Leisure
C44431,38,F,None,Business
C44432,36,M,Silver,Leisure
C44433,63,M,Silver,Leisure
C44434,33,M,Platinum,Leisure
C44435,31,M,None,Leisure
C44436,27,F,Gold,Business
C44437,34,M,None,Leisure
C44438,42,M,None,Leisure
C44439,49,M,None,Leisure
C44440,28,F,None,Leisure
C44441,45,M,None,Business
C44442,49,F,Gold,Business
C44443,26,M,Gold,Leisure
C44444,40,F,None,Leisure
C44445,38,F,Silver,Leisure
C44446,41,F,Silver,Leisure
C44447,32,M,None,Business
C44448,37,M,Silver,Leisure
C44449,40,M,None,Leisure
C44450,67,F,None,Business
C44451,40,F,Gold,Leisure
C44452,60,M,None,Leisure
C44453,61,M,Gold,Business
C44454,20,M,Silver,Leisure
C44455,35,M,None,Leisure
C44456,61,F,Silver,Leisure
C44457,42,F,None,Leisure
C44458,38,F,None,Leisure
C44459,51,Other,None,Leisure
C44460,56,M,Gold,Leisure
C44461,39,F,None,Leisure
C44462,35,F,None,Business
C44463,18,F,None,Leisure
C44464,40,M,Gold,Leisure
C44465,34,Other,Gold,Leisure
C44466,24,F,Gold,Leisure
C44467,36,M,None,Leisure
C44468,33,F,None,Leisure
C44469,42,M,None,Business
C44470,35,F,None,Business
C44471,46,M,None,Business
C44472,42,M,None,Leisure
C44473,59,M,Platinum,Business
C44474,31,F,None,Leisure
C44475,66,F,Silver,Business
C44476,56,F,Gold,Leisure
C44477,62,F,Platinum,Leisure
C44478,43,F,None,Leisure
C44479,35,M,Gold,Leisure
C44480,31,F,None,Leisure
C44481,66,F,None,Leisure
C44482,56,F,None,Business
C44483,24,M,None,Leisure
C44484,54,F,None,Leisure
C44485,27,M,Platinum,Business
C44486,44,F,None,Leisure
C44487,52,Other,None,Leisure
C44488,61,F,None,Leisure
C44489,43,F,Silver,Business
C44490,37,M,None,Business
